pool,venue,track_asset,from_ts,to_ts,days,sqrtk_per_lp_from,sqrtk_per_lp_to,growth_pct,fee_apr_pct,reserve_a_to,reserve_b_to,lp_supply_to,venue_verified,source
MIN2-ADA-FET,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2420c54e1cbc279cde73bff197b8e90bd51fa4b53f95e4a7b8a22107c0583d23,1782842460,1785372241,29.28,1.199626412912252094,1.201567491506945702,0.161807,2.0359,409290256184,46668385882531,3637298328303,True,deep
MIN2-ADA-FET,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2420c54e1cbc279cde73bff197b8e90bd51fa4b53f95e4a7b8a22107c0583d23,1784235017,1785372241,13.162,1.200668217021611509,1.201567491506945702,0.074898,2.0979,409290256184,46668385882531,3637298328303,True,deep
MIN2-ADA-FET,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c2420c54e1cbc279cde73bff197b8e90bd51fa4b53f95e4a7b8a22107c0583d23,1784733623,1785372241,7.391,1.200900676274366965,1.201567491506945702,0.055526,2.7791,409290256184,46668385882531,3637298328303,True,deep
MIN2-ADA-NTX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c93a6e6b33626dd6e2cb52e446a80ee3b0c92b38cc158417b30a6d415e97652a1,1780262125,1785445165,59.989,1.037890121281155596,1.040434532873369919,0.245152,1.5009,411626561580,35026417848153,3649512028949,True,deep
MIN2-ADA-NTX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c93a6e6b33626dd6e2cb52e446a80ee3b0c92b38cc158417b30a6d415e97652a1,1782851439,1785445165,30.02,1.039080175906093027,1.040434532873369919,0.130342,1.5963,411626561580,35026417848153,3649512028949,True,deep
MIN2-ADA-NTX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c93a6e6b33626dd6e2cb52e446a80ee3b0c92b38cc158417b30a6d415e97652a1,1784210781,1785445165,14.287,1.039840680061564131,1.040434532873369919,0.057110,1.4693,411626561580,35026417848153,3649512028949,True,deep
MIN2-ADA-NTX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c93a6e6b33626dd6e2cb52e446a80ee3b0c92b38cc158417b30a6d415e97652a1,1784841976,1785445165,6.981,1.040203182324492204,1.040434532873369919,0.022241,1.1695,411626561580,35026417848153,3649512028949,True,deep
MIN2-ADA-WMTX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c686db0c143a3a2cc19099d8909e315c4ed761a6ac5a3c5998c651d5e9d3cb253,1780261746,1785447532,60.021,1.238247113451424423,1.260068393346047127,1.762272,11.2083,374066894186,2715437397880,799835021526,True,deep
MIN2-ADA-WMTX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c686db0c143a3a2cc19099d8909e315c4ed761a6ac5a3c5998c651d5e9d3cb253,1782846337,1785447532,30.106,1.253073085630606868,1.260068393346047127,0.558252,6.9822,374066894186,2715437397880,799835021526,True,deep
MIN2-ADA-WMTX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c686db0c143a3a2cc19099d8909e315c4ed761a6ac5a3c5998c651d5e9d3cb253,1784233001,1785447532,14.057,1.256330989445798678,1.260068393346047127,0.297486,8.0182,374066894186,2715437397880,799835021526,True,deep
MIN2-ADA-WMTX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c686db0c143a3a2cc19099d8909e315c4ed761a6ac5a3c5998c651d5e9d3cb253,1784840990,1785447532,7.02,1.257947781251918371,1.260068393346047127,0.168577,9.1524,374066894186,2715437397880,799835021526,True,deep
MIN2-ADA-PULSE,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c0c931d4690bc1c779e1ad3fbe20ebcf8888bee0a5b26b7a5042d106da6d974f1,1780254120,1785448052,60.115,1.028127612743898465,1.040747273959625051,1.227441,7.6885,329948132958,2072475871231,794551948619,True,deep
MIN2-ADA-PULSE,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c0c931d4690bc1c779e1ad3fbe20ebcf8888bee0a5b26b7a5042d106da6d974f1,1782774685,1785448052,30.942,1.037035553149842242,1.040747273959625051,0.357916,4.3046,329948132958,2072475871231,794551948619,True,deep
MIN2-ADA-PULSE,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c0c931d4690bc1c779e1ad3fbe20ebcf8888bee0a5b26b7a5042d106da6d974f1,1784218687,1785448052,14.229,1.038741448848111032,1.040747273959625051,0.193101,5.0732,329948132958,2072475871231,794551948619,True,deep
MIN2-ADA-PULSE,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c0c931d4690bc1c779e1ad3fbe20ebcf8888bee0a5b26b7a5042d106da6d974f1,1784829683,1785448052,7.157,1.039846336825323318,1.040747273959625051,0.086641,4.5157,329948132958,2072475871231,794551948619,True,deep
MIN2-ADA-INDY,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c9b65707373c4cec488b16151a64d7102dbae16857c500652b5c513650b8d604e,1780247838,1785443187,60.131,1.089799310750175415,1.095864802483157394,0.556570,3.4264,267906170120,511268633536,337721690425,True,deep
MIN2-ADA-INDY,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c9b65707373c4cec488b16151a64d7102dbae16857c500652b5c513650b8d604e,1782845588,1785443187,30.065,1.093520529586976315,1.095864802483157394,0.214378,2.6340,267906170120,511268633536,337721690425,True,deep
MIN2-ADA-INDY,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c9b65707373c4cec488b16151a64d7102dbae16857c500652b5c513650b8d604e,1784227380,1785443187,14.072,1.094524049847354504,1.095864802483157394,0.122496,3.2264,267906170120,511268633536,337721690425,True,deep
MIN2-ADA-INDY,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c9b65707373c4cec488b16151a64d7102dbae16857c500652b5c513650b8d604e,1784835712,1785443187,7.031,1.095224098200133841,1.095864802483157394,0.058500,3.0826,267906170120,511268633536,337721690425,True,deep
MIN2-ADA-iBTC,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c63a3b8ee322ea31a931fd1902528809dc681bc650af21895533c9e98fa4bef2e,1780249979,1785439325,60.062,1.103908218299309039,1.117158035108404106,1.200264,7.5200,252630149347,679733,370934436,True,deep
MIN2-ADA-iBTC,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c63a3b8ee322ea31a931fd1902528809dc681bc650af21895533c9e98fa4bef2e,1782842221,1785439325,30.059,1.113932359260950549,1.117158035108404106,0.289576,3.5735,252630149347,679733,370934436,True,deep
MIN2-ADA-iBTC,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c63a3b8ee322ea31a931fd1902528809dc681bc650af21895533c9e98fa4bef2e,1784217533,1785439325,14.141,1.115727816824519613,1.117158035108404106,0.128187,3.3618,252630149347,679733,370934436,True,deep
MIN2-ADA-iBTC,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c63a3b8ee322ea31a931fd1902528809dc681bc650af21895533c9e98fa4bef2e,1784823836,1785439325,7.124,1.116713782335148030,1.117158035108404106,0.039782,2.0588,252630149347,679733,370934436,True,deep
MIN2-USDM-fGLD,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cc9df98adf9c7f0a92c26aca65d6cbe394696179f4a867749f25cbfde38732950,1780113858,1785316296,60.213,1.006047163264470969,1.009260189943314776,0.319371,1.9517,43138261316,345,3822414,True,deep
MIN2-USDM-fGLD,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cc9df98adf9c7f0a92c26aca65d6cbe394696179f4a867749f25cbfde38732950,1782852311,1785316296,28.518,1.009130696145330506,1.009260189943314776,0.012832,0.1644,43138261316,345,3822414,True,deep
MIN2-USDM-fGLD,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cc9df98adf9c7f0a92c26aca65d6cbe394696179f4a867749f25cbfde38732950,1784112286,1785316296,13.935,1.009230861511160530,1.009260189943314776,0.002906,0.0761,43138261316,345,3822414,True,deep
MIN2-USDM-fGLD,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cc9df98adf9c7f0a92c26aca65d6cbe394696179f4a867749f25cbfde38732950,1784702754,1785316296,7.101,1.009244002349514849,1.009260189943314776,0.001604,0.0825,43138261316,345,3822414,True,deep
MIN2-ADA-SHEN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ca0f1280da1c9c066652a79f6797b566d8369e059ef0266c33a45d9845cec8580,1780244134,1785442195,60.163,1.023449045496840743,1.030251240018256267,0.664634,4.1008,255465783241,648805640177,395166874631,True,deep
MIN2-ADA-SHEN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ca0f1280da1c9c066652a79f6797b566d8369e059ef0266c33a45d9845cec8580,1782829476,1785442195,30.24,1.028998176853718486,1.030251240018256267,0.121775,1.4798,255465783241,648805640177,395166874631,True,deep
MIN2-ADA-SHEN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ca0f1280da1c9c066652a79f6797b566d8369e059ef0266c33a45d9845cec8580,1784230690,1785442195,14.022,1.029757667538008363,1.030251240018256267,0.047931,1.2552,255465783241,648805640177,395166874631,True,deep
MIN2-ADA-SHEN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ca0f1280da1c9c066652a79f6797b566d8369e059ef0266c33a45d9845cec8580,1784771388,1785442195,7.764,1.030095262873088616,1.030251240018256267,0.015142,0.7143,255465783241,648805640177,395166874631,True,deep
MIN2-ADA-XER,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c372468543304a13de4f75942b2a22d5a3df59395f2f65955de5eb3d0a4ebd08b,1780245337,1785307410,58.589,1.124556514901053390,1.128663163917979820,0.365179,2.2969,203384293968,23160284291399,1922942498843,True,deep
MIN2-ADA-XER,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c372468543304a13de4f75942b2a22d5a3df59395f2f65955de5eb3d0a4ebd08b,1782851926,1785307410,28.42,1.126634531048957618,1.128663163917979820,0.180061,2.3374,203384293968,23160284291399,1922942498843,True,deep
MIN2-ADA-XER,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c372468543304a13de4f75942b2a22d5a3df59395f2f65955de5eb3d0a4ebd08b,1784222333,1785307410,12.559,1.128008428372093217,1.128663163917979820,0.058043,1.7008,203384293968,23160284291399,1922942498843,True,deep
MIN2-ADA-XER,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c372468543304a13de4f75942b2a22d5a3df59395f2f65955de5eb3d0a4ebd08b,1784797350,1785307410,5.903,1.128544370327849190,1.128663163917979820,0.010526,0.6529,203384293968,23160284291399,1922942498843,True,deep
MIN2-ADA-CLARITY,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cea4e33dc99dae52d139eebf959d457043064a1b36d6fc15f878a7e093351c619,1779634818,1781479626,21.352,1.002684835301083378,1.002685463094380841,0.000063,0.0011,195450975089,116000146747400,4748795540626,True,deep
MIN2-ADA-BTN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1261cced24aaad64f07975f3099c3277b2b7bbb93bd7ca6cce8f289409b58490,1779940290,1785424863,63.479,1.122784230029728190,1.124664322310237228,0.167449,0.9667,194521292460,1512746764046,482329440532,True,deep
MIN2-ADA-BTN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1261cced24aaad64f07975f3099c3277b2b7bbb93bd7ca6cce8f289409b58490,1782835346,1785424863,29.971,1.123918874084563205,1.124664322310237228,0.066326,0.8107,194521292460,1512746764046,482329440532,True,deep
MIN2-ADA-BTN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1261cced24aaad64f07975f3099c3277b2b7bbb93bd7ca6cce8f289409b58490,1784145997,1785424863,14.802,1.124575532801409934,1.124664322310237228,0.007895,0.1949,194521292460,1512746764046,482329440532,True,deep
MIN2-ADA-BTN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1261cced24aaad64f07975f3099c3277b2b7bbb93bd7ca6cce8f289409b58490,1784823210,1785424863,6.964,1.124615677807689608,1.124664322310237228,0.004325,0.2270,194521292460,1512746764046,482329440532,True,deep
MIN2-ADA-FNX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cb11571233ae68f3cb0d5f4c1f4e4f3be4a4844994a95d79cb83e645e21f8aaa0,1780225396,1785397685,59.864,1.017455609016012309,1.017594401638626924,0.013641,0.0832,190301887541,15916819865662,1710310608819,True,deep
MIN2-ADA-FNX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cb11571233ae68f3cb0d5f4c1f4e4f3be4a4844994a95d79cb83e645e21f8aaa0,1782148758,1785397685,37.603,1.017542959304891403,1.017594401638626924,0.005056,0.0491,190301887541,15916819865662,1710310608819,True,deep
MIN2-ADA-FNX,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cb11571233ae68f3cb0d5f4c1f4e4f3be4a4844994a95d79cb83e645e21f8aaa0,1782982243,1785397685,27.957,1.017554440144988275,1.017594401638626924,0.003927,0.0513,190301887541,15916819865662,1710310608819,True,deep
MIN2-ADA-PALM,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4caffbf013002dc54470405e4029e8baca9864d8848a313fa03c06643a8db416b6,1780178228,1785433762,60.828,1.022247706900933936,1.023295238362745011,0.102473,0.6165,185915941943,299428161257007,7291278451042,True,deep
MIN2-ADA-PALM,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4caffbf013002dc54470405e4029e8baca9864d8848a313fa03c06643a8db416b6,1782766545,1785433762,30.871,1.022870162925357376,1.023295238362745011,0.041557,0.4925,185915941943,299428161257007,7291278451042,True,deep
MIN2-ADA-PALM,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4caffbf013002dc54470405e4029e8baca9864d8848a313fa03c06643a8db416b6,1784189439,1785433762,14.402,1.023032295205820116,1.023295238362745011,0.025702,0.6534,185915941943,299428161257007,7291278451042,True,deep
MIN2-ADA-PALM,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4caffbf013002dc54470405e4029e8baca9864d8848a313fa03c06643a8db416b6,1784840990,1785433762,6.861,1.023142879557818044,1.023295238362745011,0.014891,0.7953,185915941943,299428161257007,7291278451042,True,deep
MIN2-USDCx-SNEK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ce9246667ee78541ed0a08cea0eacb6c91d12128708704ac00df4fd00605e9a2f,1780258502,1785440642,59.978,1.027298683883158723,1.091061489475874811,6.206842,44.2618,29582044385,101819512,1590671027,True,deep
MIN2-USDCx-SNEK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ce9246667ee78541ed0a08cea0eacb6c91d12128708704ac00df4fd00605e9a2f,1782851325,1785440642,29.969,1.057209868801422103,1.091061489475874811,3.201977,46.7946,29582044385,101819512,1590671027,True,deep
MIN2-USDCx-SNEK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ce9246667ee78541ed0a08cea0eacb6c91d12128708704ac00df4fd00605e9a2f,1784231846,1785440642,13.991,1.062334314104838781,1.091061489475874811,2.704156,100.5936,29582044385,101819512,1590671027,True,deep
MIN2-USDCx-SNEK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4ce9246667ee78541ed0a08cea0eacb6c91d12128708704ac00df4fd00605e9a2f,1784832147,1785440642,7.043,1.086267609761317457,1.091061489475874811,0.441317,25.6355,29582044385,101819512,1590671027,True,deep
MIN2-ADA-iETH,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c562b9ff903fe8d9e1c980120a233051e7b1518cfc75eb9b4227f7710b670b6e9,1779990249,1785424974,62.902,1.101592906829997809,1.105942639641583291,0.394858,2.3131,168352183950,14354174,1405613365,True,deep
MIN2-ADA-iETH,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c562b9ff903fe8d9e1c980120a233051e7b1518cfc75eb9b4227f7710b670b6e9,1782770068,1785424974,30.728,1.104130876229355479,1.105942639641583291,0.164090,1.9666,168352183950,14354174,1405613365,True,deep
MIN2-ADA-iETH,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c562b9ff903fe8d9e1c980120a233051e7b1518cfc75eb9b4227f7710b670b6e9,1784152871,1785424974,14.723,1.104763540726025352,1.105942639641583291,0.106729,2.6797,168352183950,14354174,1405613365,True,deep
MIN2-ADA-iETH,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c562b9ff903fe8d9e1c980120a233051e7b1518cfc75eb9b4227f7710b670b6e9,1784733015,1785424974,8.009,1.105813317274348771,1.105942639641583291,0.011695,0.5344,168352183950,14354174,1405613365,True,deep
MIN2-ADA-O ,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c0107952d0d30a8c02566200f42f1c78d6c5c4010afc255fbb6ec6a11cbc14652,1780065312,1785133733,58.662,1.019025766728716575,1.019465032414294882,0.043106,0.2685,166564430170,1371407790147,468815653008,True,deep
MIN2-ADA-O ,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c0107952d0d30a8c02566200f42f1c78d6c5c4010afc255fbb6ec6a11cbc14652,1782417777,1785133733,31.435,1.019275175565328582,1.019465032414294882,0.018627,0.2165,166564430170,1371407790147,468815653008,True,deep
MIN2-ADA-O ,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c0107952d0d30a8c02566200f42f1c78d6c5c4010afc255fbb6ec6a11cbc14652,1784128718,1785133733,11.632,1.019428892670289587,1.019465032414294882,0.003545,0.1113,166564430170,1371407790147,468815653008,True,deep
MIN2-ADA-O ,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c0107952d0d30a8c02566200f42f1c78d6c5c4010afc255fbb6ec6a11cbc14652,1784559597,1785133733,6.645,1.019451779391175407,1.019465032414294882,0.001300,0.0714,166564430170,1371407790147,468815653008,True,deep
MIN2-ADA-COCK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cf7db6b529f3475849e545e3a5769530af7623cfd56bb52dccc5be34ada28f903,1780258580,1785445891,60.038,5.718475032584343835,5.961892158864623704,4.256679,28.8433,148868037719,43342689,426063707,True,deep
MIN2-ADA-COCK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cf7db6b529f3475849e545e3a5769530af7623cfd56bb52dccc5be34ada28f903,1782854543,1785445891,29.992,5.872539903293226788,5.961892158864623704,1.521527,20.1741,148868037719,43342689,426063707,True,deep
MIN2-ADA-COCK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cf7db6b529f3475849e545e3a5769530af7623cfd56bb52dccc5be34ada28f903,1784238348,1785445891,13.976,5.924666962522648943,5.961892158864623704,0.628309,17.7713,148868037719,43342689,426063707,True,deep
MIN2-ADA-COCK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cf7db6b529f3475849e545e3a5769530af7623cfd56bb52dccc5be34ada28f903,1784841833,1785445891,6.991,5.945928234253786967,5.961892158864623704,0.268485,15.0251,148868037719,43342689,426063707,True,deep
MIN2-USDCx-USDM,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1448500d5be7904281807b569bf2c7bb2204514a3d6a62441d1a5fc4f94f8d52,1780256779,1785440480,59.997,1.003218732760829546,1.032526079485028795,2.921332,19.1458,25126065528,25236346817,24387902931,True,deep
MIN2-USDCx-USDM,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1448500d5be7904281807b569bf2c7bb2204514a3d6a62441d1a5fc4f94f8d52,1782852813,1785440480,29.95,1.017936372772753857,1.032526079485028795,1.433263,18.9380,25126065528,25236346817,24387902931,True,deep
MIN2-USDCx-USDM,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1448500d5be7904281807b569bf2c7bb2204514a3d6a62441d1a5fc4f94f8d52,1784235549,1785440480,13.946,1.019232467870048414,1.032526079485028795,1.304277,40.3760,25126065528,25236346817,24387902931,True,deep
MIN2-USDCx-USDM,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c1448500d5be7904281807b569bf2c7bb2204514a3d6a62441d1a5fc4f94f8d52,1784841976,1785440480,6.927,1.030901900414858204,1.032526079485028795,0.157549,8.6487,25126065528,25236346817,24387902931,True,deep
MIN2-ADA-NOVA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c0e541cfc5d0ea71e29d95465bd07a7aa11f575e6694ef7453b89d0596cc67fbb,1777220005,1783890346,77.203,1.007087646891160438,1.007093901041647023,0.000621,0.0029,142386151213,15388220768731,1469799562394,True,deep
MIN2-ADA-NOVA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c0e541cfc5d0ea71e29d95465bd07a7aa11f575e6694ef7453b89d0596cc67fbb,1782051766,1783890346,21.28,1.007090888306767329,1.007093901041647023,0.000299,0.0051,142386151213,15388220768731,1469799562394,True,deep
MIN2-ADA-rsERG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cbae40b377b196400f601fb1d04bd75486cfc2b5cbab9329bb49a1dfe93180fdf,1780092405,1785426023,61.732,1.274423495241356323,1.292316376410746278,1.403998,8.5930,136491188424,111332434372373,3016437369565,True,deep
MIN2-ADA-rsERG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cbae40b377b196400f601fb1d04bd75486cfc2b5cbab9329bb49a1dfe93180fdf,1782730308,1785426023,31.2,1.284269342507657949,1.292316376410746278,0.626585,7.5809,136491188424,111332434372373,3016437369565,True,deep
MIN2-ADA-rsERG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cbae40b377b196400f601fb1d04bd75486cfc2b5cbab9329bb49a1dfe93180fdf,1783942972,1785426023,17.165,1.289463690312492823,1.292316376410746278,0.221230,4.8113,136491188424,111332434372373,3016437369565,True,deep
MIN2-ADA-rsERG,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cbae40b377b196400f601fb1d04bd75486cfc2b5cbab9329bb49a1dfe93180fdf,1784811425,1785426023,7.113,1.291460539497844577,1.292316376410746278,0.066269,3.4577,136491188424,111332434372373,3016437369565,True,deep
MIN2-FLDT-OADA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cae7ba2c8ccddb8291b1b6575b432e29a615fe9f7f62ff55ef4df96b124ed1535,1780023598,1785272211,60.748,1.008886965180771068,1.009123366355270969,0.023432,0.1409,571744893808,138925136727,279284800876,True,deep
MIN2-FLDT-OADA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cae7ba2c8ccddb8291b1b6575b432e29a615fe9f7f62ff55ef4df96b124ed1535,1782753220,1785272211,29.155,1.009049570943990512,1.009123366355270969,0.007313,0.0916,571744893808,138925136727,279284800876,True,deep
MIN2-FLDT-OADA,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4cae7ba2c8ccddb8291b1b6575b432e29a615fe9f7f62ff55ef4df96b124ed1535,1784196657,1785272211,12.449,1.009100116481405519,1.009123366355270969,0.002304,0.0676,571744893808,138925136727,279284800876,True,deep
MIN2-ADA-BBSNEK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c7f93742032104bb7314cc69033a741b67537b4030e33f97ee5a16665115a978e,1780214333,1785436361,60.44,1.344702862692151083,1.356798041649533219,0.899469,5.5565,128701126114,5251984948,19161861719,True,deep
MIN2-ADA-BBSNEK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c7f93742032104bb7314cc69033a741b67537b4030e33f97ee5a16665115a978e,1782820714,1785436361,30.274,1.352369783004387739,1.356798041649533219,0.327444,4.0201,128701126114,5251984948,19161861719,True,deep
MIN2-ADA-BBSNEK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c7f93742032104bb7314cc69033a741b67537b4030e33f97ee5a16665115a978e,1784056550,1785436361,15.97,1.355148960197099320,1.356798041649533219,0.121690,2.8186,128701126114,5251984948,19161861719,True,deep
MIN2-ADA-BBSNEK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c7f93742032104bb7314cc69033a741b67537b4030e33f97ee5a16665115a978e,1784817520,1785436361,7.163,1.356531416472947249,1.356798041649533219,0.019655,1.0065,128701126114,5251984948,19161861719,True,deep
MIN2-ADA-BANK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c4670b06ae5b94c7bb8f122ee36696ac3bcf5de284131320f8ced558f6f6d96a5,1780264071,1785446533,59.982,1.036056202098081766,1.039069197923272436,0.290814,1.7828,126535169755,55985857417,81002854242,True,deep
MIN2-ADA-BANK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c4670b06ae5b94c7bb8f122ee36696ac3bcf5de284131320f8ced558f6f6d96a5,1782843721,1785446533,30.125,1.037775093603084010,1.039069197923272436,0.124700,1.5214,126535169755,55985857417,81002854242,True,deep
MIN2-ADA-BANK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c4670b06ae5b94c7bb8f122ee36696ac3bcf5de284131320f8ced558f6f6d96a5,1784237640,1785446533,13.992,1.038368581761981100,1.039069197923272436,0.067473,1.7751,126535169755,55985857417,81002854242,True,deep
MIN2-ADA-BANK,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c4670b06ae5b94c7bb8f122ee36696ac3bcf5de284131320f8ced558f6f6d96a5,1784840354,1785446533,7.016,1.038502281791956083,1.039069197923272436,0.054590,2.8799,126535169755,55985857417,81002854242,True,deep
MIN2-NIGHT-MIN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c9c5c5cbc113be07ff0bf1fe31ffb204f9589bb89c87819076dc8269406afb10f,1780263963,1785446244,59.98,1.134094194211504296,1.167526916026635644,2.947967,19.3393,1019152178933,6256642764290,2162834539853,True,deep
MIN2-NIGHT-MIN,minswap-v2,f5808c2c990d86da54bfc97d89cee6efa20cd8461616359478d96b4c9c5c5cbc113be07ff0bf1fe31ffb204f9589bb89c87819076dc8269406afb10f,1782844342,1785446244,30.115,1.142585154373748904,1.167526916026635644,2.182924,29.9178,1019152178933,6256642764290,2162834539853,True,deep
